"","id","name.wikitag","fraction","fraction.id","start.date","end.date","landtag.state.abb","electoralperiod"
"HE.188","/wiki/Rolf_Karwecki-he-13","/wiki/Rolf_Karwecki","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.189","/wiki/Karl_Kerschgens-he-13","/wiki/Karl_Kerschgens","Die Grünen","GRÜNE",1991-04-05,1995-04-04,"he",13
"HE.190","/wiki/Veronika_Winterstein-he-13","/wiki/Veronika_Winterstein","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.191","/wiki/Horst_Klee_(Politiker)-he-13","/wiki/Horst_Klee_(Politiker)","CDU","CDU",1993-07-23,1995-04-04,"he",13
"HE.192","/wiki/Lothar_Klemm-he-13","/wiki/Lothar_Klemm","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.193","/wiki/Roland_Koch-he-13","/wiki/Roland_Koch","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.194","/wiki/Walter_Korn_(Politiker)-he-13","/wiki/Walter_Korn_(Politiker)","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.195","/wiki/Wilhelm_K%C3%BCchler_(Politiker,_1936)-he-13","/wiki/Wilhelm_K%C3%BCchler_(Politiker,_1936)","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.196","/wiki/Matthias_Kurth-he-13","/wiki/Matthias_Kurth","SPD","SPD",1991-04-05,1994-01-27,"he",13
"HE.197","/wiki/Martina_Leistenschneider-he-13","/wiki/Martina_Leistenschneider","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.198","/wiki/Aloys_Lenz_(Politiker,_1943)-he-13","/wiki/Aloys_Lenz_(Politiker,_1943)","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.199","/wiki/Georg_Lewandowski-he-13","/wiki/Georg_Lewandowski","CDU","CDU",1991-04-05,1993-07-22,"he",13
"HE.200","/wiki/Frank_Lortz-he-13","/wiki/Frank_Lortz","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.201","/wiki/Eva_Ludwig_(Politikerin,_1939)-he-13","/wiki/Eva_Ludwig_(Politikerin,_1939)","CDU","CDU",1994-11-22,1995-04-04,"he",13
"HE.202","/wiki/Gert_L%C3%BCtgert-he-13","/wiki/Gert_L%C3%BCtgert","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.203","/wiki/Maria_Marx_(Politikerin)-he-13","/wiki/Maria_Marx_(Politikerin)","Die Grünen","GRÜNE",1994-11-10,1995-04-04,"he",13
"HE.204","/wiki/Hans_Michael_Maus-he-13","/wiki/Hans_Michael_Maus","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.205","/wiki/J%C3%BCrgen_May_(Politiker)-he-13","/wiki/J%C3%BCrgen_May_(Politiker)","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.206","/wiki/Dietrich_M%C3%B6ller_(Politiker)-he-13","/wiki/Dietrich_M%C3%B6ller_(Politiker)","CDU","CDU",1991-04-05,1993-06-30,"he",13
"HE.207","/wiki/Klaus_Peter_M%C3%B6ller_(Politiker,_1937)-he-13","/wiki/Klaus_Peter_M%C3%B6ller_(Politiker,_1937)","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.208","/wiki/Wolfgang_M%C3%BCller_(Politiker)-he-13","/wiki/Wolfgang_M%C3%BCller_(Politiker)","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.209","/wiki/Hartmut_Nassauer-he-13","/wiki/Hartmut_Nassauer","CDU","CDU",1991-04-05,1994-07-13,"he",13
"HE.210","/wiki/Dieter_Nolte-he-13","/wiki/Dieter_Nolte","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.211","/wiki/Siegbert_Ortmann-he-13","/wiki/Siegbert_Ortmann","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.212","/wiki/Werner_Osypka-he-13","/wiki/Werner_Osypka","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.213","/wiki/Judith_Pauly-Bender-he-13","/wiki/Judith_Pauly-Bender","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.214","/wiki/Sieghard_Pawlik-he-13","/wiki/Sieghard_Pawlik","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.215","/wiki/Hildegard_Pfaff-he-13","/wiki/Hildegard_Pfaff","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.216","/wiki/Dirk_Pfeil-he-13","/wiki/Dirk_Pfeil","FDP","FDP",1991-04-05,1995-04-04,"he",13
"HE.217","/wiki/Rupert_von_Plottnitz-he-13","/wiki/Rupert_von_Plottnitz","Die Grünen","GRÜNE",1991-04-05,1994-10-13,"he",13
"HE.218","/wiki/Harald_Polster-he-13","/wiki/Harald_Polster","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.219","/wiki/Dieter_Posch-he-13","/wiki/Dieter_Posch","FDP","FDP",1994-11-11,1995-04-04,"he",13
"HE.220","/wiki/Willi_Rausch-he-13","/wiki/Willi_Rausch","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.221","/wiki/Irmgard_Reichhardt-he-13","/wiki/Irmgard_Reichhardt","CDU","CDU",1991-04-05,1994-02-14,"he",13
"HE.222","/wiki/Clemens_Reif-he-13","/wiki/Clemens_Reif","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.223","/wiki/Winfried_Rippert-he-13","/wiki/Winfried_Rippert","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.224","/wiki/Karl_Hermann_Ritter-he-13","/wiki/Karl_Hermann_Ritter","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.225","/wiki/Roland_R%C3%B6sler-he-13","/wiki/Roland_R%C3%B6sler","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.226","/wiki/Petra_Roth-he-13","/wiki/Petra_Roth","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.227","/wiki/Eve_Rotthoff-he-13","/wiki/Eve_Rotthoff","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.228","/wiki/Martin_Schlappner_(Politiker)-he-13","/wiki/Martin_Schlappner_(Politiker)","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.229","/wiki/Bernd_Schleicher-he-13","/wiki/Bernd_Schleicher","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.230","/wiki/Alfred_Schmidt_(Politiker,_1938)-he-13","/wiki/Alfred_Schmidt_(Politiker,_1938)","FDP","FDP",1991-04-05,1995-04-04,"he",13
"HE.231","/wiki/Karin_Schmidt_(Politikerin,_1939)-he-13","/wiki/Karin_Schmidt_(Politikerin,_1939)","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.232","/wiki/Karl_Schnabel-he-13","/wiki/Karl_Schnabel","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.233","/wiki/Evelin_Sch%C3%B6nhut-Keil-he-13","/wiki/Evelin_Sch%C3%B6nhut-Keil","Die Grünen","GRÜNE",1991-04-05,1995-04-04,"he",13
"HE.234","/wiki/Hermann_Schoppe-he-13","/wiki/Hermann_Schoppe","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.235","/wiki/Hans-J%C3%BCrgen_Sch%C3%BClbe-he-13","/wiki/Hans-J%C3%BCrgen_Sch%C3%BClbe","Die Grünen","GRÜNE",1994-10-14,1995-04-04,"he",13
"HE.236","/wiki/Karl-Winfried_Seif-he-13","/wiki/Karl-Winfried_Seif","CDU","CDU",1991-04-05,1994-06-17,"he",13
"HE.237","/wiki/Senta_Seip-he-13","/wiki/Senta_Seip","Die Grünen","GRÜNE",1991-04-05,1995-04-04,"he",13
"HE.238","/wiki/Bernd_Siebert_(Politiker)-he-13","/wiki/Bernd_Siebert_(Politiker)","CDU","CDU",1991-04-05,1994-11-21,"he",13
"HE.239","/wiki/Walter_Siebert-he-13","/wiki/Walter_Siebert","CDU","CDU",1993-11-01,1995-04-04,"he",13
"HE.240","/wiki/G%C3%BCnter_Simon_(Politiker)-he-13","/wiki/G%C3%BCnter_Simon_(Politiker)","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.241","/wiki/Irene_Soltwedel-he-13","/wiki/Irene_Soltwedel","Die Grünen","GRÜNE",1991-04-05,1994-07-18,"he",13
"HE.242","/wiki/Reinhold_Stanitzek-he-13","/wiki/Reinhold_Stanitzek","CDU","CDU",1991-04-05,1992-11-24,"he",13
"HE.243","/wiki/Karl_Starzacher_(Politiker)-he-13","/wiki/Karl_Starzacher_(Politiker)","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.244","/wiki/Rita_Streb-Hesse-he-13","/wiki/Rita_Streb-Hesse","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.245","/wiki/Haidi_Streletz-he-13","/wiki/Haidi_Streletz","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.246","/wiki/Manfred_Sutter-he-13","/wiki/Manfred_Sutter","CDU","CDU",1991-04-05,1992-08-31,"he",13
"HE.247","/wiki/Inge_Velte-he-13","/wiki/Inge_Velte","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.248","/wiki/Lisa_Vollmer-he-13","/wiki/Lisa_Vollmer","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.249","/wiki/Christean_Wagner-he-13","/wiki/Christean_Wagner","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.250","/wiki/Daniela_Wagner-he-13","/wiki/Daniela_Wagner","Die Grünen","GRÜNE",1991-04-05,1994-11-15,"he",13
"HE.251","/wiki/Erika_Wagner_(Politikerin)-he-13","/wiki/Erika_Wagner_(Politikerin)","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.252","/wiki/Ernst-Ludwig_Wagner-he-13","/wiki/Ernst-Ludwig_Wagner","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.253","/wiki/Ruth_Wagner-he-13","/wiki/Ruth_Wagner","FDP","FDP",1991-04-05,1995-04-04,"he",13
"HE.254","/wiki/Josef_Weber_(Politiker,_1935)-he-13","/wiki/Josef_Weber_(Politiker,_1935)","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.255","/wiki/Manfried_Weber-he-13","/wiki/Manfried_Weber","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.256","/wiki/Kurt_Weidmann-he-13","/wiki/Kurt_Weidmann","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.257","/wiki/Karlheinz_Weimar-he-13","/wiki/Karlheinz_Weimar","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.258","/wiki/Gerald_Wei%C3%9F_(Politiker)-he-13","/wiki/Gerald_Wei%C3%9F_(Politiker)","CDU","CDU",1991-04-05,1995-04-04,"he",13
"HE.259","/wiki/Reinhold_Weist-he-13","/wiki/Reinhold_Weist","Die Grünen","GRÜNE",1991-04-05,1995-04-04,"he",13
"HE.260","/wiki/Ernst_Welteke-he-13","/wiki/Ernst_Welteke","SPD","SPD",1991-04-05,1995-04-04,"he",13
"HE.261","/wiki/Otto_Wilke_(Politiker)-he-13","/wiki/Otto_Wilke_(Politiker)","FDP","FDP",1991-04-05,1995-04-04,"he",13
"HE.262","/wiki/Margareta_Wolf-he-13","/wiki/Margareta_Wolf","Die Grünen","GRÜNE",1994-07-22,1995-04-04,"he",13
"HE.263","/wiki/Aloys_Zumbr%C3%A4gel-he-13","/wiki/Aloys_Zumbr%C3%A4gel","CDU","CDU",1994-06-28,1995-04-04,"he",13
"HE.264","/wiki/Jochen_Zwecker-he-13","/wiki/Jochen_Zwecker","SPD","SPD",1991-04-05,1994-01-25,"he",13
"HE.265","/wiki/Tarek_Al-Wazir-he-14","/wiki/Tarek_Al-Wazir","Die Grünen","GRÜNE",1995-04-05,1999-04-06,"he",14
"HE.266","/wiki/Georg_Badeck-he-14","/wiki/Georg_Badeck","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.267","/wiki/Ronald_Battenhausen-he-14","/wiki/Ronald_Battenhausen","SPD","SPD",1998-10-05,1999-04-06,"he",14
"HE.268","/wiki/G%C3%BCnther_Becker_(Politiker)-he-14","/wiki/G%C3%BCnther_Becker_(Politiker)","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.269","/wiki/Gerhard_Becker_(Politiker)-he-14","/wiki/Gerhard_Becker_(Politiker)","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.270","/wiki/Bernhard_Bender-he-14","/wiki/Bernhard_Bender","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.271","/wiki/Barbara_Bergelt-he-14","/wiki/Barbara_Bergelt","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.272","/wiki/Margit_Berghof-Becker-he-14","/wiki/Margit_Berghof-Becker","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.273","/wiki/Iris_Blaul-he-14","/wiki/Iris_Blaul","Die Grünen","GRÜNE",1995-04-05,1995-04-05,"he",14
"HE.274","/wiki/J%C3%BCrgen_Blutte-he-14","/wiki/J%C3%BCrgen_Blutte","Die Grünen","GRÜNE",1998-04-01,1999-04-06,"he",14
"HE.275","/wiki/Volker_Bouffier-he-14","/wiki/Volker_Bouffier","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.276","/wiki/Anita_Breithaupt-he-14","/wiki/Anita_Breithaupt","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.277","/wiki/Werner_Breitwieser-he-14","/wiki/Werner_Breitwieser","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.278","/wiki/Uwe_Br%C3%BCckmann-he-14","/wiki/Uwe_Br%C3%BCckmann","CDU","CDU",1998-01-05,1999-04-06,"he",14
"HE.279","/wiki/Hans_Burggraf-he-14","/wiki/Hans_Burggraf","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.280","/wiki/Horst_Burghardt-he-14","/wiki/Horst_Burghardt","Die Grünen","GRÜNE",1995-04-05,1997-09-01,"he",14
"HE.281","/wiki/Armin_Clauss-he-14","/wiki/Armin_Clauss","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.282","/wiki/Heide_Degen-he-14","/wiki/Heide_Degen","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.283","/wiki/Michael_Denzin-he-14","/wiki/Michael_Denzin","FDP","FDP",1995-04-05,1999-04-06,"he",14
"HE.284","/wiki/Dagmar_Deutschendorf-he-14","/wiki/Dagmar_Deutschendorf","Die Grünen","GRÜNE",1997-09-09,1999-04-06,"he",14
"HE.285","/wiki/Klaus_Dietz-he-14","/wiki/Klaus_Dietz","CDU","CDU",1997-09-09,1999-04-06,"he",14
"HE.286","/wiki/Karl_D%C3%B6rr_(Politiker)-he-14","/wiki/Karl_D%C3%B6rr_(Politiker)","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.287","/wiki/Karl-Heinz_D%C3%B6rrie-he-14","/wiki/Karl-Heinz_D%C3%B6rrie","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.288","/wiki/Hans_Eichel-he-14","/wiki/Hans_Eichel","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.289","/wiki/Sigrid_Erfurth-he-14","/wiki/Sigrid_Erfurth","Die Grünen","GRÜNE",1998-12-08,1999-04-06,"he",14
"HE.290","/wiki/Karl-Heinz_Ernst-he-14","/wiki/Karl-Heinz_Ernst","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.291","/wiki/Erika_Fellner-he-14","/wiki/Erika_Fellner","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.292","/wiki/Eberhard_Fischer_(Politiker)-he-14","/wiki/Eberhard_Fischer_(Politiker)","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.293","/wiki/Dieter_Fischer_(Politiker)-he-14","/wiki/Dieter_Fischer_(Politiker)","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.294","/wiki/Erika_Fleuren-he-14","/wiki/Erika_Fleuren","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.295","/wiki/Rudolf_Friedrich_(Politiker,_1936)-he-14","/wiki/Rudolf_Friedrich_(Politiker,_1936)","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.296","/wiki/Petra_Fuhrmann-he-14","/wiki/Petra_Fuhrmann","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.297","/wiki/Alfons_Gerling-he-14","/wiki/Alfons_Gerling","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.298","/wiki/Frank_Gotthardt-he-14","/wiki/Frank_Gotthardt","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.299","/wiki/Stefan_Gr%C3%BCttner-he-14","/wiki/Stefan_Gr%C3%BCttner","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.300","/wiki/Karin_Hagemann-he-14","/wiki/Karin_Hagemann","Die Grünen","GRÜNE",1995-04-05,1997-10-09,"he",14
"HE.301","/wiki/J%C3%B6rg-Uwe_Hahn-he-14","/wiki/J%C3%B6rg-Uwe_Hahn","FDP","FDP",1995-04-05,1999-04-06,"he",14
"HE.302","/wiki/Bernd_Hamer-he-14","/wiki/Bernd_Hamer","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.303","/wiki/Ursula_Hammann-he-14","/wiki/Ursula_Hammann","Die Grünen","GRÜNE",1995-04-05,1999-04-06,"he",14
"HE.304","/wiki/Karin_Hartmann-he-14","/wiki/Karin_Hartmann","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.305","/wiki/Heinrich_Heidel-he-14","/wiki/Heinrich_Heidel","FDP","FDP",1995-04-05,1999-04-06,"he",14
"HE.306","/wiki/Dorothea_Henzler-he-14","/wiki/Dorothea_Henzler","FDP","FDP",1995-04-05,1999-04-06,"he",14
"HE.307","/wiki/R%C3%BCdiger_Hermanns-he-14","/wiki/R%C3%BCdiger_Hermanns","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.308","/wiki/Norbert_Herr-he-14","/wiki/Norbert_Herr","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.309","/wiki/Traudl_Herrhausen-he-14","/wiki/Traudl_Herrhausen","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.310","/wiki/Friedrich_Karl_Hertle-he-14","/wiki/Friedrich_Karl_Hertle","Die Grünen","GRÜNE",1995-04-05,1999-04-06,"he",14
"HE.311","/wiki/Hans-J%C3%BCrgen_Hielscher-he-14","/wiki/Hans-J%C3%BCrgen_Hielscher","FDP","FDP",1995-04-05,1996-03-31,"he",14
"HE.312","/wiki/Silvia_Hillenbrand-he-14","/wiki/Silvia_Hillenbrand","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.313","/wiki/Priska_Hinz-he-14","/wiki/Priska_Hinz","Die Grünen","GRÜNE",1995-04-05,1998-03-31,"he",14
"HE.314","/wiki/Volker_Hoff-he-14","/wiki/Volker_Hoff","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.315","/wiki/Christel_Hoffmann_(Politikerin)-he-14","/wiki/Christel_Hoffmann_(Politikerin)","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.316","/wiki/Christine_Hohmann-Dennhardt-he-14","/wiki/Christine_Hohmann-Dennhardt","SPD","SPD",1995-04-05,1995-04-05,"he",14
"HE.317","/wiki/Hartmut_Holzapfel-he-14","/wiki/Hartmut_Holzapfel","SPD","SPD",1995-04-05,1995-04-05,"he",14
"HE.318","/wiki/Roland_von_Hunnius-he-14","/wiki/Roland_von_Hunnius","FDP","FDP",1996-04-01,1999-04-06,"he",14
"HE.319","/wiki/Hans-J%C3%BCrgen_Irmer-he-14","/wiki/Hans-J%C3%BCrgen_Irmer","CDU","CDU",1998-10-26,1999-04-06,"he",14
"HE.320","/wiki/Franz_Josef_Jung-he-14","/wiki/Franz_Josef_Jung","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.321","/wiki/Reinhard_Kahl_(Politiker)-he-14","/wiki/Reinhard_Kahl_(Politiker)","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.322","/wiki/Andreas_Kammerbauer-he-14","/wiki/Andreas_Kammerbauer","Die Grünen","GRÜNE",1997-10-10,1999-04-06,"he",14
"HE.323","/wiki/Heiner_Kappel-he-14","/wiki/Heiner_Kappel","fraktionslos","fraktionslos",1995-04-05,1997-09-23,"he",14
"HE.324","/wiki/Norbert_Kartmann-he-14","/wiki/Norbert_Kartmann","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.325","/wiki/Rolf_Karwecki-he-14","/wiki/Rolf_Karwecki","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.326","/wiki/Frank-Peter_Kaufmann-he-14","/wiki/Frank-Peter_Kaufmann","Die Grünen","GRÜNE",1995-04-05,1999-04-06,"he",14
"HE.327","/wiki/Hildegard_Kl%C3%A4r-he-14","/wiki/Hildegard_Kl%C3%A4r","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.328","/wiki/Horst_Klee_(Politiker)-he-14","/wiki/Horst_Klee_(Politiker)","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.329","/wiki/Armin_Klein_(Politiker,_1939)-he-14","/wiki/Armin_Klein_(Politiker,_1939)","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.330","/wiki/Lothar_Klemm-he-14","/wiki/Lothar_Klemm","SPD","SPD",1995-04-05,1995-04-05,"he",14
"HE.331","/wiki/Roland_Koch-he-14","/wiki/Roland_Koch","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.332","/wiki/Brigitte_K%C3%B6lsch-he-14","/wiki/Brigitte_K%C3%B6lsch","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.333","/wiki/Walter_Korn_(Politiker)-he-14","/wiki/Walter_Korn_(Politiker)","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.334","/wiki/Eva_K%C3%BChne-H%C3%B6rmann-he-14","/wiki/Eva_K%C3%BChne-H%C3%B6rmann","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.335","/wiki/Matthias_Kurth-he-14","/wiki/Matthias_Kurth","SPD","SPD",1995-04-05,1995-04-05,"he",14
"HE.336","/wiki/Martina_Leistenschneider-he-14","/wiki/Martina_Leistenschneider","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.337","/wiki/Peter_Lennert-he-14","/wiki/Peter_Lennert","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.338","/wiki/Aloys_Lenz_(Politiker,_1943)-he-14","/wiki/Aloys_Lenz_(Politiker,_1943)","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.339","/wiki/Frank_Lortz-he-14","/wiki/Frank_Lortz","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.340","/wiki/Eva_Ludwig_(Politikerin,_1939)-he-14","/wiki/Eva_Ludwig_(Politikerin,_1939)","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.341","/wiki/Maria_Marx_(Politikerin)-he-14","/wiki/Maria_Marx_(Politikerin)","Die Grünen","GRÜNE",1995-04-05,1999-04-06,"he",14
"HE.342","/wiki/Hans_Michael_Maus-he-14","/wiki/Hans_Michael_Maus","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.343","/wiki/J%C3%BCrgen_May_(Politiker)-he-14","/wiki/J%C3%BCrgen_May_(Politiker)","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.344","/wiki/Gretl_Melsheimer-he-14","/wiki/Gretl_Melsheimer","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.345","/wiki/Gottfried_Milde_junior-he-14","/wiki/Gottfried_Milde_junior","CDU","CDU",1997-11-04,1999-04-06,"he",14
"HE.346","/wiki/Klaus_Peter_M%C3%B6ller_(Politiker,_1937)-he-14","/wiki/Klaus_Peter_M%C3%B6ller_(Politiker,_1937)","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.347","/wiki/Alexander_M%C3%BCller_(Politiker,_1955)-he-14","/wiki/Alexander_M%C3%BCller_(Politiker,_1955)","Die Grünen","GRÜNE",1995-04-05,1999-04-06,"he",14
"HE.348","/wiki/Dieter_Nolte-he-14","/wiki/Dieter_Nolte","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.349","/wiki/Siegbert_Ortmann-he-14","/wiki/Siegbert_Ortmann","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.350","/wiki/Judith_Pauly-Bender-he-14","/wiki/Judith_Pauly-Bender","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.351","/wiki/Sieghard_Pawlik-he-14","/wiki/Sieghard_Pawlik","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.352","/wiki/Ronja_Perschbacher-he-14","/wiki/Ronja_Perschbacher","Die Grünen","GRÜNE",1995-04-05,1999-04-06,"he",14
"HE.353","/wiki/Helmut_Peuser-he-14","/wiki/Helmut_Peuser","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.354","/wiki/Hildegard_Pfaff-he-14","/wiki/Hildegard_Pfaff","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.355","/wiki/Rupert_von_Plottnitz-he-14","/wiki/Rupert_von_Plottnitz","Die Grünen","GRÜNE",1995-04-05,1995-04-05,"he",14
"HE.356","/wiki/Harald_Polster-he-14","/wiki/Harald_Polster","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.357","/wiki/Dieter_Posch-he-14","/wiki/Dieter_Posch","FDP","FDP",1995-04-05,1999-04-06,"he",14
"HE.358","/wiki/Lothar_Quanz-he-14","/wiki/Lothar_Quanz","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.359","/wiki/Heinz_Rauber-he-14","/wiki/Heinz_Rauber","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.360","/wiki/Gerold_Reichenbach-he-14","/wiki/Gerold_Reichenbach","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.361","/wiki/Clemens_Reif-he-14","/wiki/Clemens_Reif","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.362","/wiki/Bernd_Riege-he-14","/wiki/Bernd_Riege","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.363","/wiki/Winfried_Rippert-he-14","/wiki/Winfried_Rippert","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.364","/wiki/Roland_R%C3%B6sler-he-14","/wiki/Roland_R%C3%B6sler","CDU","CDU",1995-04-05,1999-04-06,"he",14
"HE.365","/wiki/Petra_Roth-he-14","/wiki/Petra_Roth","CDU","CDU",1995-04-05,1995-07-05,"he",14
"HE.366","/wiki/Eve_Rotthoff-he-14","/wiki/Eve_Rotthoff","CDU","CDU",1995-04-05,1997-12-31,"he",14
"HE.367","/wiki/G%C3%BCnter_Rudolph_(Politiker)-he-14","/wiki/G%C3%BCnter_Rudolph_(Politiker)","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.368","/wiki/Manfred_Schaub-he-14","/wiki/Manfred_Schaub","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.369","/wiki/Bernd_Schleicher-he-14","/wiki/Bernd_Schleicher","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.370","/wiki/Karin_Schmidt_(Politikerin,_1939)-he-14","/wiki/Karin_Schmidt_(Politikerin,_1939)","CDU","CDU",1995-04-05,1997-11-30,"he",14
"HE.371","/wiki/Norbert_Schmitt-he-14","/wiki/Norbert_Schmitt","SPD","SPD",1995-04-05,1999-04-06,"he",14
"HE.372","/wiki/Angelika_Scholz-he-14","/wiki/Angelika_Scholz","CDU","CDU",1995-07-06,1999-04-06,"he",14
"HE.373","/wiki/Evelin_Sch%C3%B6nhut-Keil-he-14","/wiki/Evelin_Sch%C3%B6nhut-Keil","Die Grünen","GRÜNE",1995-04-05,1999-04-06,"he",14
