"","id","name.wikitag","fraction","fraction.id","position","position.clean","start.date","end.date","landtag.state.abb","electoralperiod"
"ST.1","/wiki/Ulrich-Karl_Engel-st-1","/wiki/Ulrich-Karl_Engel","Bündnis 90/Die Grünen","GRÜNE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1990-10-28,1994-07-20,"st",1
"ST.2","/wiki/Heidrun_Heidecke-st-1","/wiki/Heidrun_Heidecke","Bündnis 90/Die Grünen","GRÜNE","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1990-10-28,1994-07-20,"st",1
"ST.3","/wiki/Ute_Scheffler-st-1","/wiki/Ute_Scheffler","Bündnis 90/Die Grünen","GRÜNE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1990-10-28,1994-07-20,"st",1
"ST.4","/wiki/Hans-Jochen_Tschiche-st-1","/wiki/Hans-Jochen_Tschiche","Bündnis 90/Die Grünen","GRÜNE","Fraktionsvorsitz","Fraktionsvorsitz",1990-10-28,1994-07-20,"st",1
"ST.5","/wiki/Joachim_Auer-st-1","/wiki/Joachim_Auer","CDU","CDU","Fraktionsvorsitz","Fraktionsvorsitz",1990-10-28,1991-11-28,"st",1
"ST.6","/wiki/Christoph_Bergner-st-1","/wiki/Christoph_Bergner","CDU","CDU","Fraktionsvorsitz","Fraktionsvorsitz",1990-10-28,1993-12-02,"st",1
"ST.7","/wiki/Sabine_Klenke-st-1","/wiki/Sabine_Klenke","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1994-01-18,1994-07-20,"st",1
"ST.8","/wiki/Christoph_Koch_(Politiker)-st-1","/wiki/Christoph_Koch_(Politiker)","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1994-05-16,1994-07-20,"st",1
"ST.9","/wiki/J%C3%BCrgen_Scharf-st-1","/wiki/J%C3%BCrgen_Scharf","CDU","CDU","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1990-10-28,1993-12-01,"st",1
"ST.10","/wiki/J%C3%BCrgen_Scharf-st-1","/wiki/J%C3%BCrgen_Scharf","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1990-10-28,1993-12-01,"st",1
"ST.11","/wiki/J%C3%BCrgen_Scharf-st-1","/wiki/J%C3%BCrgen_Scharf","CDU","CDU","Fraktionsvorsitz","Fraktionsvorsitz",1993-12-02,1994-07-20,"st",1
"ST.12","/wiki/Peter_Schenk_(Politiker)-st-1","/wiki/Peter_Schenk_(Politiker)","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1990-10-28,1991-11-20,"st",1
"ST.13","/wiki/Reiner_Schomburg-st-1","/wiki/Reiner_Schomburg","CDU","CDU","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1993-12-02,1994-01-18,"st",1
"ST.14","/wiki/Erhard_Stollberg-st-1","/wiki/Erhard_Stollberg","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1991-11-20,1994-05-13,"st",1
"ST.15","/wiki/Erhard_Stollberg-st-1","/wiki/Erhard_Stollberg","CDU","CDU","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1994-01-18,1994-05-13,"st",1
"ST.16","/wiki/Petra_Wernicke-st-1","/wiki/Petra_Wernicke","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1990-10-28,1994-07-20,"st",1
"ST.17","/wiki/Wolfgang_Braun_(Politiker)-st-1","/wiki/Wolfgang_Braun_(Politiker)","DS-Fraktion","DS-Fraktion","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1993-05-25,1993-10-19,"st",1
"ST.18","/wiki/Hans-Gerd_Gl%C3%BCck-st-1","/wiki/Hans-Gerd_Gl%C3%BCck","DS-Fraktion","DS-Fraktion","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1993-05-25,1993-10-20,"st",1
"ST.19","/wiki/Eckhard_Schneider_(Politiker)-st-1","/wiki/Eckhard_Schneider_(Politiker)","DS-Fraktion","DS-Fraktion","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1993-05-25,1993-10-20,"st",1
"ST.20","/wiki/Joachim_Auer-st-1","/wiki/Joachim_Auer","DSU","DSU","Fraktionsvorsitz","Fraktionsvorsitz",1992-04-30,1993-05-10,"st",1
"ST.21","/wiki/B%C3%A4rbel_Ballhorn-st-1","/wiki/B%C3%A4rbel_Ballhorn","DSU","DSU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1992-04-30,1993-05-24,"st",1
"ST.22","/wiki/Wolfgang_Braun_(Politiker)-st-1","/wiki/Wolfgang_Braun_(Politiker)","DSU","DSU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1992-04-30,1993-05-24,"st",1
"ST.23","/wiki/Hans-Gerd_Gl%C3%BCck-st-1","/wiki/Hans-Gerd_Gl%C3%BCck","DSU","DSU","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1992-04-30,1993-05-24,"st",1
"ST.24","/wiki/Eckhard_Schneider_(Politiker)-st-1","/wiki/Eckhard_Schneider_(Politiker)","DSU","DSU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1992-04-30,1993-05-24,"st",1
"ST.25","/wiki/Konrad_Breitenborn-st-1","/wiki/Konrad_Breitenborn","FDP","FDP","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1993-06-30,1994-07-20,"st",1
"ST.26","/wiki/Wolfgang_Buchholz-st-1","/wiki/Wolfgang_Buchholz","FDP","FDP","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1990-10-28,1993-06-30,"st",1
"ST.27","/wiki/Hans-Herbert_Haase-st-1","/wiki/Hans-Herbert_Haase","FDP","FDP","Fraktionsvorsitz","Fraktionsvorsitz",1990-10-28,1994-07-20,"st",1
"ST.28","/wiki/Rainhard_Lukowitz-st-1","/wiki/Rainhard_Lukowitz","FDP","FDP","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1993-06-30,1994-01-05,"st",1
"ST.29","/wiki/Cornelia_Pieper-st-1","/wiki/Cornelia_Pieper","FDP","FDP","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1990-10-28,1993-06-30,"st",1
"ST.30","/wiki/Hans-J%C3%B6rg_Schuster-st-1","/wiki/Hans-J%C3%B6rg_Schuster","FDP","FDP","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1990-10-28,1994-07-20,"st",1
"ST.31","/wiki/Martin_Schwalba-st-1","/wiki/Martin_Schwalba","FDP","FDP","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1994-01-06,1994-07-20,"st",1
"ST.32","/wiki/J%C3%BCrgen_Angelbeck-st-1","/wiki/J%C3%BCrgen_Angelbeck","Freie Fraktion","Freie Fraktion","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1991-12-19,1992-01-09,"st",1
"ST.33","/wiki/Joachim_Auer-st-1","/wiki/Joachim_Auer","Freie Fraktion","Freie Fraktion","Fraktionsvorsitz","Fraktionsvorsitz",1991-12-19,1992-01-08,"st",1
"ST.34","/wiki/Karsten_Knolle-st-1","/wiki/Karsten_Knolle","Freie Fraktion","Freie Fraktion","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1991-12-19,1992-01-09,"st",1
"ST.35","/wiki/Bernd_Scheffler-st-1","/wiki/Bernd_Scheffler","Freie Fraktion","Freie Fraktion","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1991-12-19,1992-01-09,"st",1
"ST.36","/wiki/B%C3%A4rbel_Ballhorn-st-1","/wiki/B%C3%A4rbel_Ballhorn","FUA","FUA","Fraktionsvorsitz","Fraktionsvorsitz",1994-02-02,1994-07-20,"st",1
"ST.37","/wiki/Hans-Gerd_Gl%C3%BCck-st-1","/wiki/Hans-Gerd_Gl%C3%BCck","FUA","FUA","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1994-02-02,1994-07-20,"st",1
"ST.38","/wiki/Wilfried_Hofmann_(Politiker)-st-1","/wiki/Wilfried_Hofmann_(Politiker)","FUA","FUA","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1994-02-02,1994-07-20,"st",1
"ST.39","/wiki/Gerhard_Mitschke-st-1","/wiki/Gerhard_Mitschke","FUA","FUA","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1994-02-02,1994-07-20,"st",1
"ST.40","/wiki/Rosemarie_Hein-st-1","/wiki/Rosemarie_Hein","PDS","LINKE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1990-10-28,1991-11-12,"st",1
"ST.41","/wiki/Gerd-Eckhardt_Schuster-st-1","/wiki/Gerd-Eckhardt_Schuster","PDS","LINKE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1990-10-28,1994-07-20,"st",1
"ST.42","/wiki/Petra_Sitte-st-1","/wiki/Petra_Sitte","PDS","LINKE","Fraktionsvorsitz","Fraktionsvorsitz",1990-10-28,1994-07-20,"st",1
"ST.43","/wiki/Renate_Wetzel-st-1","/wiki/Renate_Wetzel","PDS","LINKE","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1990-10-28,1994-07-20,"st",1
"ST.44","/wiki/Renate_Wetzel-st-1","/wiki/Renate_Wetzel","PDS","LINKE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1991-11-12,1994-07-20,"st",1
"ST.45","/wiki/Katrin_Budde-st-1","/wiki/Katrin_Budde","SPD","SPD","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1990-10-28,1994-07-20,"st",1
"ST.46","/wiki/Jens_Bullerjahn-st-1","/wiki/Jens_Bullerjahn","SPD","SPD","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1993-06-01,1994-07-20,"st",1
"ST.47","/wiki/Walter_Fischer_(Politiker,_1932)-st-1","/wiki/Walter_Fischer_(Politiker,_1932)","SPD","SPD","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1990-10-28,1991-06-20,"st",1
"ST.48","/wiki/Reinhard_H%C3%B6ppner-st-1","/wiki/Reinhard_H%C3%B6ppner","SPD","SPD","Fraktionsvorsitz","Fraktionsvorsitz",1990-10-28,1994-07-20,"st",1
"ST.49","/wiki/Gerlinde_Kuppe-st-1","/wiki/Gerlinde_Kuppe","SPD","SPD","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1990-10-28,1994-07-20,"st",1
"ST.50","/wiki/Wolfgang_Schaefer-st-1","/wiki/Wolfgang_Schaefer","SPD","SPD","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1993-06-01,1994-07-20,"st",1
"ST.51","/wiki/Tilman_T%C3%B6gel-st-1","/wiki/Tilman_T%C3%B6gel","SPD","SPD","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1990-10-28,1993-06-01,"st",1
"ST.52","/wiki/Karl-Heinz_Wolf_(Politiker)-st-1","/wiki/Karl-Heinz_Wolf_(Politiker)","SPD","SPD","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1991-06-20,1993-06-01,"st",1
"ST.53","/wiki/Christoph_Bergner-st-2","/wiki/Christoph_Bergner","CDU","CDU","Fraktionsvorsitz","Fraktionsvorsitz",1994-07-21,1998-05-24,"st",2
"ST.54","/wiki/R%C3%BCdiger_Fikentscher-st-2","/wiki/R%C3%BCdiger_Fikentscher","SPD","SPD","Fraktionsvorsitz","Fraktionsvorsitz",1994-07-21,1998-05-24,"st",2
"ST.55","/wiki/Petra_Sitte-st-2","/wiki/Petra_Sitte","PDS","LINKE","Fraktionsvorsitz","Fraktionsvorsitz",1994-07-21,1998-05-24,"st",2
"ST.56","/wiki/Hans-Jochen_Tschiche-st-2","/wiki/Hans-Jochen_Tschiche","Bündnis 90/Die Grünen","GRÜNE","Fraktionsvorsitz","Fraktionsvorsitz",1994-07-21,1998-05-24,"st",2
"ST.57","/wiki/Petra_Wernicke-st-2","/wiki/Petra_Wernicke","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1994-07-21,1998-05-24,"st",2
"ST.58","/wiki/Karl-Heinz_Daehre-st-2","/wiki/Karl-Heinz_Daehre","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1994-07-21,1998-05-24,"st",2
"ST.59","/wiki/Katrin_Budde-st-2","/wiki/Katrin_Budde","SPD","SPD","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1994-07-21,1998-05-24,"st",2
"ST.60","/wiki/Peter_Oleikiewitz-st-2","/wiki/Peter_Oleikiewitz","SPD","SPD","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1994-07-21,1998-05-24,"st",2
"ST.61","/wiki/Rosemarie_Hein-st-2","/wiki/Rosemarie_Hein","PDS","LINKE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1994-07-21,1998-05-24,"st",2
"ST.62","/wiki/Jutta_Geikler-st-2","/wiki/Jutta_Geikler","PDS","LINKE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1994-07-21,1998-05-24,"st",2
"ST.63","/wiki/Martina_Bendler-st-2","/wiki/Martina_Bendler","Bündnis 90/Die Grünen","GRÜNE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1994-07-21,1998-05-24,"st",2
"ST.64","/wiki/Ulrich-Karl_Engel-st-2","/wiki/Ulrich-Karl_Engel","Bündnis 90/Die Grünen","GRÜNE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1994-07-21,1998-05-24,"st",2
"ST.65","/wiki/J%C3%BCrgen_Scharf-st-2","/wiki/J%C3%BCrgen_Scharf","CDU","CDU","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1994-07-21,1998-05-24,"st",2
"ST.66","/wiki/Jens_Bullerjahn-st-2","/wiki/Jens_Bullerjahn","SPD","SPD","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1994-07-21,1998-05-24,"st",2
"ST.67","/wiki/Wulf_Gallert-st-2","/wiki/Wulf_Gallert","PDS","LINKE","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1994-07-21,1998-05-24,"st",2
"ST.68","/wiki/Beate_Thomann-st-2","/wiki/Beate_Thomann","Bündnis 90/Die Grünen","GRÜNE","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1994-07-21,1998-05-24,"st",2
"ST.69","/wiki/Christoph_Bergner-st-3","/wiki/Christoph_Bergner","CDU","CDU","Fraktionsvorsitz","Fraktionsvorsitz",1998-05-25,2001-07-03,"st",3
"ST.70","/wiki/Norbert_Bischoff_(Politiker)-st-3","/wiki/Norbert_Bischoff_(Politiker)","SPD","SPD","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1998-11-10,2002-05-15,"st",3
"ST.71","/wiki/Wolfgang_B%C3%B6hmer-st-3","/wiki/Wolfgang_B%C3%B6hmer","CDU","CDU","Fraktionsvorsitz","Fraktionsvorsitz",2001-07-03,2002-05-15,"st",3
"ST.72","/wiki/Veronika_Brandt-st-3","/wiki/Veronika_Brandt","DVU","DVU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1998-05-25,1999-09-13,"st",3
"ST.73","/wiki/Veronika_Brandt-st-3","/wiki/Veronika_Brandt","DVU - FL","DVU - FL","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2000-02-14,2001-01-31,"st",3
"ST.74","/wiki/Veronika_Brandt-st-3","/wiki/Veronika_Brandt","DVU - FL","DVU - FL","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",2001-01-05,2001-03-21,"st",3
"ST.75","/wiki/Veronika_Brandt-st-3","/wiki/Veronika_Brandt","DVU","DVU","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",2001-03-22,2002-05-15,"st",3
"ST.76","/wiki/J%C3%B6rg_B%C3%BCchner-st-3","/wiki/J%C3%B6rg_B%C3%BCchner","DVU - FL","DVU - FL","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2001-01-05,2001-03-21,"st",3
"ST.77","/wiki/Katrin_Budde-st-3","/wiki/Katrin_Budde","SPD","SPD","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1998-05-25,2002-05-15,"st",3
"ST.78","/wiki/Birke_Bull-st-3","/wiki/Birke_Bull","PDS","LINKE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1998-05-25,2002-05-15,"st",3
"ST.79","/wiki/Jens_Bullerjahn-st-3","/wiki/Jens_Bullerjahn","SPD","SPD","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1998-05-25,2002-05-15,"st",3
"ST.80","/wiki/R%C3%BCdiger_Fikentscher-st-3","/wiki/R%C3%BCdiger_Fikentscher","SPD","SPD","Fraktionsvorsitz","Fraktionsvorsitz",1998-05-25,2002-05-15,"st",3
"ST.81","/wiki/Wulf_Gallert-st-3","/wiki/Wulf_Gallert","PDS","LINKE","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1998-05-25,2002-05-15,"st",3
"ST.82","/wiki/Matthias_G%C3%A4rtner_(Politiker)-st-3","/wiki/Matthias_G%C3%A4rtner_(Politiker)","PDS","LINKE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1998-05-25,2002-05-15,"st",3
"ST.83","/wiki/Detlef_G%C3%BCrth-st-3","/wiki/Detlef_G%C3%BCrth","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1999-05-04,2002-05-15,"st",3
"ST.84","/wiki/Dieter_Kannegie%C3%9Fer-st-3","/wiki/Dieter_Kannegie%C3%9Fer","DVU","DVU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1998-05-25,2000-01-28,"st",3
"ST.85","/wiki/Dieter_Kannegie%C3%9Fer-st-3","/wiki/Dieter_Kannegie%C3%9Fer","DVU - FL","DVU - FL","Fraktionsvorsitz","Fraktionsvorsitz",2000-02-14,2001-03-21,"st",3
"ST.86","/wiki/Werner_Kolde-st-3","/wiki/Werner_Kolde","DVU - FL","DVU - FL","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2000-02-14,2001-03-21,"st",3
"ST.87","/wiki/Horst_Montag-st-3","/wiki/Horst_Montag","DVU - FL","DVU - FL","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",2000-02-14,2000-12-21,"st",3
"ST.88","/wiki/Peter_Oleikiewitz-st-3","/wiki/Peter_Oleikiewitz","SPD","SPD","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2000-06-28,2002-05-15,"st",3
"ST.89","/wiki/J%C3%BCrgen_Scharf-st-3","/wiki/J%C3%BCrgen_Scharf","CDU","CDU","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1998-05-25,2002-05-15,"st",3
"ST.90","/wiki/Reiner_Schomburg-st-3","/wiki/Reiner_Schomburg","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1998-06-09,2002-05-15,"st",3
"ST.91","/wiki/Petra_Sitte-st-3","/wiki/Petra_Sitte","PDS","LINKE","Fraktionsvorsitz","Fraktionsvorsitz",1998-05-25,2002-05-15,"st",3
"ST.92","/wiki/Claus-Dieter_Weich-st-3","/wiki/Claus-Dieter_Weich","FDVP","FDVP","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2000-02-15,2002-05-15,"st",3
"ST.93","/wiki/Petra_Wernicke-st-3","/wiki/Petra_Wernicke","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1998-06-09,1999-05-03,"st",3
"ST.94","/wiki/Claudia_Wiechmann-st-3","/wiki/Claudia_Wiechmann","DVU","DVU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1999-09-13,1999-10-24,"st",3
"ST.95","/wiki/Claudia_Wiechmann-st-3","/wiki/Claudia_Wiechmann","DVU","DVU","Fraktionsvorsitz","Fraktionsvorsitz",1999-10-25,2000-02-15,"st",3
"ST.96","/wiki/Rudi_Wiechmann-st-3","/wiki/Rudi_Wiechmann","DVU","DVU","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",1998-05-25,2000-02-15,"st",3
"ST.97","/wiki/Helmut_Wolf_(Politiker,_1948)-st-3","/wiki/Helmut_Wolf_(Politiker,_1948)","DVU","DVU","Fraktionsvorsitz","Fraktionsvorsitz",1998-05-25,1999-10-24,"st",3
"ST.98","/wiki/Helmut_Wolf_(Politiker,_1948)-st-3","/wiki/Helmut_Wolf_(Politiker,_1948)","DVU","DVU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",1999-10-25,2000-02-15,"st",3
"ST.99","/wiki/Manfred_P%C3%BCchel-st-4","/wiki/Manfred_P%C3%BCchel","SPD","SPD","Fraktionsvorsitz","Fraktionsvorsitz",2002-05-16,2004-06-18,"st",4
"ST.100","/wiki/Jens_Bullerjahn-st-4","/wiki/Jens_Bullerjahn","SPD","SPD","Fraktionsvorsitz","Fraktionsvorsitz",2004-06-22,2006-04-23,"st",4
"ST.101","/wiki/Cornelia_Pieper-st-4","/wiki/Cornelia_Pieper","FDP","FDP","Fraktionsvorsitz","Fraktionsvorsitz",2002-05-16,2002-06-30,"st",4
"ST.102","/wiki/Rainhard_Lukowitz-st-4","/wiki/Rainhard_Lukowitz","FDP","FDP","Fraktionsvorsitz","Fraktionsvorsitz",2002-07-01,2004-06-30,"st",4
"ST.103","/wiki/Veit_Wolpert-st-4","/wiki/Veit_Wolpert","FDP","FDP","Fraktionsvorsitz","Fraktionsvorsitz",2004-07-01,2006-04-23,"st",4
"ST.104","/wiki/Krimhild_Niest%C3%A4dt-st-4","/wiki/Krimhild_Niest%C3%A4dt","SPD","SPD","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2002-05-16,2006-04-23,"st",4
"ST.105","/wiki/Katrin_Budde-st-4","/wiki/Katrin_Budde","SPD","SPD","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2002-05-16,2006-04-23,"st",4
"ST.106","/wiki/Rainhard_Lukowitz-st-4","/wiki/Rainhard_Lukowitz","FDP","FDP","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2002-05-16,2002-06-30,"st",4
"ST.107","/wiki/Norbert_Volk-st-4","/wiki/Norbert_Volk","FDP","FDP","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2002-07-01,2006-04-23,"st",4
"ST.108","/wiki/Guido_Kosmehl-st-4","/wiki/Guido_Kosmehl","FDP","FDP","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2002-07-01,2006-04-23,"st",4
"ST.109","/wiki/Jens_Bullerjahn-st-4","/wiki/Jens_Bullerjahn","SPD","SPD","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",2002-05-16,2004-06-21,"st",4
"ST.110","/wiki/Norbert_Bischoff_(Politiker)-st-4","/wiki/Norbert_Bischoff_(Politiker)","SPD","SPD","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",2004-06-22,2006-04-23,"st",4
"ST.111","/wiki/Lydia_H%C3%BCskens-st-4","/wiki/Lydia_H%C3%BCskens","FDP","FDP","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",2002-05-16,2006-04-23,"st",4
"ST.112","/wiki/Wulf_Gallert-st-4","/wiki/Wulf_Gallert","PDS","LINKE","Fraktionsvorsitz","Fraktionsvorsitz",NA,NA,"st",4
"ST.113","/wiki/Birke_Bull-st-4","/wiki/Birke_Bull","PDS","LINKE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",NA,NA,"st",4
"ST.114","/wiki/Petra_Weiher-st-4","/wiki/Petra_Weiher","PDS","LINKE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",NA,NA,"st",4
"ST.115","/wiki/Frank_Thiel_(Politiker)-st-4","/wiki/Frank_Thiel_(Politiker)","PDS","LINKE","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",NA,NA,"st",4
"ST.116","/wiki/J%C3%BCrgen_Scharf-st-4","/wiki/J%C3%BCrgen_Scharf","CDU","CDU","Fraktionsvorsitz","Fraktionsvorsitz",NA,NA,"st",4
"ST.117","/wiki/Eva_Feu%C3%9Fner-st-4","/wiki/Eva_Feu%C3%9Fner","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",NA,NA,"st",4
"ST.118","/wiki/Reiner_Schomburg-st-4","/wiki/Reiner_Schomburg","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",NA,NA,"st",4
"ST.119","/wiki/Detlef_G%C3%BCrth-st-4","/wiki/Detlef_G%C3%BCrth","CDU","CDU","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",NA,NA,"st",4
"ST.120","/wiki/Eva_Feu%C3%9Fner-st-5","/wiki/Eva_Feu%C3%9Fner","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2006-04-26,2007-03-13,"st",5
"ST.121","/wiki/Detlef_G%C3%BCrth-st-5","/wiki/Detlef_G%C3%BCrth","CDU","CDU","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",2006-04-24,2011-04-18,"st",5
"ST.122","/wiki/Markus_Kurze-st-5","/wiki/Markus_Kurze","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2006-04-26,2011-04-18,"st",5
"ST.123","/wiki/J%C3%BCrgen_Scharf-st-5","/wiki/J%C3%BCrgen_Scharf","CDU","CDU","Fraktionsvorsitz","Fraktionsvorsitz",2006-04-24,2011-04-18,"st",5
"ST.124","/wiki/Holger_Stahlknecht-st-5","/wiki/Holger_Stahlknecht","CDU","CDU","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2007-03-13,2011-04-18,"st",5
"ST.125","/wiki/Birke_Bull-st-5","/wiki/Birke_Bull","DIE LINKE","LINKE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2007-06-20,2011-04-18,"st",5
"ST.126","/wiki/Wulf_Gallert-st-5","/wiki/Wulf_Gallert","DIE LINKE","LINKE","Fraktionsvorsitz","Fraktionsvorsitz",2007-06-20,2011-04-18,"st",5
"ST.127","/wiki/Angelika_Klein-st-5","/wiki/Angelika_Klein","DIE LINKE","LINKE","Stellvertretender Fraktionsvorsitz","Stellvertretender Fraktionsvorsitz",2007-06-20,2011-04-18,"st",5
"ST.128","/wiki/Frank_Thiel_(Politiker)-st-5","/wiki/Frank_Thiel_(Politiker)","DIE LINKE","LINKE","Parlamentarische Geschäftsführung","Parlamentarische Geschäftsführung",2007-06-20,2011-04-18,"st",5
